YEAR,GQ,METAREA,AGE,SEX,RACE,HISPAN,EDUC,INCWAGE,WKSWORK1,UHRSWORK1
1980,1,4480,18,2,100,0,73,10451.21,38,26
1980,1,3200,56,2,100,0,73,20139.78,36,38
1980,1,7360,45,2,100,0,40,7121.27,35,14
1980,1,3200,38,1,200,0,60,6046.84,5,73
1980,1,7360,25,2,200,0,70,11975.87,32,38
1980,1,1600,28,1,100,0,90,10265.44,47,20
1980,1,500,18,1,300,0,90,4112.39,15,36
1980,1,4480,27,1,200,0,70,2780.51,50,4
1980,1,4480,62,2,100,200,90,4787.58,39,26
1980,1,3200,49,1,100,0,60,19961.54,46,41
1980,1,1600,29,2,200,100,100,8633.89,13,54
1980,1,7360,54,2,300,100,50,19755.94,47,33
1980,1,3200,51,1,100,0,90,11104.1,26,28
1980,1,1000,68,1,100,0,90,4332.21,8,42
1980,1,7360,43,1,100,0,90,41820.43,27,79
1980,1,3200,66,1,100,0,30,15196.67,21,55
1980,1,1000,43,1,100,0,70,10350.64,9,70
1980,1,3200,55,1,100,0,110,13778.03,27,30
1980,1,7360,55,2,100,0,100,6855.56,41,18
1980,2,3200,65,2,100,100,70,4904.52,23,9
1980,1,7360,63,1,100,0,100,13891.21,27,46
1980,3,500,37,1,100,200,80,7549.26,52,9
1980,1,7360,39,2,100,0,60,13579.24,21,56
1980,1,500,26,1,100,0,50,3729.19,35,6
1980,1,7360,52,2,100,0,70,956.03,36,2
1980,1,1000,18,2,100,0,90,6759.2,47,14
1980,1,7360,64,2,100,0,70,7423.13,24,28
1980,1,4480,32,1,100,0,30,18678.33,46,47
1980,1,7360,33,1,100,200,73,21961.4,41,36
1980,1,1000,33,2,100,0,80,1095.49,5,34
1980,1,1600,64,2,100,0,50,9936.06,24,26
1980,1,1000,31,1,100,0,10,3104.34,9,23
1980,1,1000,44,2,100,0,100,9246.06,20,44
1980,1,3200,30,1,100,0,60,20781.97,49,45
1980,1,4480,59,1,100,0,110,17102.59,32,55
1980,1,1600,20,1,300,0,90,30817.12,34,49
1980,1,1600,64,1,100,0,110,14536.88,14,78
1980,1,1600,31,1,100,200,60,11539.73,28,27
1980,1,1000,21,2,100,0,40,8352.02,51,13
1980,1,7360,30,1,100,0,80,25336.77,19,70
1980,1,1000,38,1,100,0,80,145.43,1,17
1980,1,7360,38,2,100,0,90,20108.95,19,71
1980,1,7360,23,1,100,0,90,9225.65,12,48
1980,1,1600,46,2,100,0,30,18334.09,20,59
1980,1,7360,26,1,200,0,50,27154.21,39,60
1980,1,3200,27,2,100,0,50,2722.01,3,66
1980,1,3200,42,1,200,0,80,50000.0,45,72
1980,1,3200,21,1,200,0,80,32861.99,45,41
1980,1,3200,31,1,100,200,80,889.62,9,7
1980,1,1600,57,1,200,0,40,786.72,7,7
1980,1,1600,64,1,100,0,90,30237.37,29,75
1980,1,3200,39,2,100,0,80,3692.38,18,18
1980,1,1600,35,2,100,0,110,12367.48,19,44
1980,1,1600,46,2,100,0,90,3302.91,4,66
1980,1,1600,62,1,200,0,90,40861.73,49,74
1980,1,1000,59,2,100,0,73,28438.48,40,61
1980,1,3200,30,2,100,100,110,4095.76,18,10
1980,1,1600,47,2,100,0,73,17487.52,23,61
1980,1,3200,25,2,100,200,30,22631.26,48,36
1980,1,3200,40,1,100,0,30,13644.21,15,75
1980,1,4480,49,1,100,100,110,7338.85,10,42
1980,1,3200,22,1,100,100,50,28506.42,38,55
1980,1,1000,39,1,100,100,10,41415.73,52,36
1980,1,1000,38,2,100,0,50,11435.92,27,58
1980,1,7360,23,2,100,0,80,31633.82,32,72
1980,1,3200,36,2,100,0,50,9837.42,10,67
1980,1,1600,42,1,100,100,70,7466.24,21,29
1980,1,500,67,1,100,0,90,4056.91,4,65
1980,1,1000,23,2,100,0,10,3134.56,12,22
1980,1,4480,37,1,300,100,60,15486.32,41,34
1980,1,1000,61,1,100,0,100,8722.21,32,33
1980,1,7360,51,2,100,0,110,12013.62,37,15
1980,2,1000,38,1,100,0,70,545.27,2,14
1980,1,4480,52,1,100,0,100,1703.03,40,3
1980,1,4480,40,2,300,0,20,785.98,3,15
1980,1,3200,21,1,200,0,70,3771.1,15,29
1980,1,3200,45,1,100,0,50,1017.75,5,12
1980,1,500,49,2,300,0,111,17198.8,21,60
1980,1,3200,23,2,200,0,73,299.5,11,3
1980,1,1600,49,2,100,200,50,8977.8,37,55
1980,1,1600,58,1,200,100,20,36536.86,44,47
1980,1,3200,32,1,100,0,60,34459.14,44,67
1980,1,1000,38,1,100,0,90,2527.83,12,10
1980,1,3200,33,2,100,0,110,3808.27,26,8
1980,1,3200,64,2,200,0,100,1753.49,48,4
1980,1,4480,28,2,100,0,90,650.1,1,46
1980,1,3200,42,1,200,200,50,9795.33,23,27
1980,1,7360,67,1,100,0,60,1887.39,8,19
1980,1,1600,44,2,100,0,50,7095.7,31,11
1980,1,7360,26,1,100,0,100,19433.79,21,62
1980,2,1000,28,2,200,100,70,367.24,1,32
1980,1,1000,36,2,100,0,110,13289.41,14,54
1980,1,7360,33,2,100,0,60,6366.82,15,28
1980,1,3200,63,2,100,100,50,14074.15,18,50
1980,1,3200,39,2,100,0,110,5318.34,41,9
1980,1,4480,31,1,100,0,20,19573.48,42,49
1980,1,7360,40,1,100,0,111,5635.91,18,35
1980,1,1000,57,2,100,0,20,40885.13,34,55
1980,1,1000,31,1,200,0,90,841.5,33,17
1980,1,1600,48,2,200,100,80,7803.43,11,51
1980,1,500,20,1,200,0,100,5052.99,4,64
1980,1,3200,48,2,100,0,70,8164.61,43,22
1980,1,3200,64,1,100,0,40,7582.66,16,38
1980,1,4480,66,1,200,0,110,1711.42,17,10
1980,1,3200,18,1,100,0,111,14895.88,19,53
1980,1,4480,40,2,100,0,80,1267.67,8,18
1980,1,3200,53,2,100,0,110,7610.41,10,62
1980,1,1000,34,1,100,0,90,3165.13,3,79
1980,1,1000,63,1,100,0,90,852.94,4,29
1980,1,7360,35,2,100,100,73,29490.75,37,64
1980,1,3200,22,1,100,0,100,29414.43,25,67
1980,1,1000,54,1,100,0,60,5767.23,13,39
1980,1,1000,49,1,100,0,40,1910.84,16,6
1980,1,7360,34,2,100,0,90,36536.85,46,75
1980,1,4480,52,2,100,0,110,7597.29,29,23
1980,1,500,68,1,100,200,60,5021.65,15,36
1980,1,1600,63,2,100,0,90,606.22,2,38
1980,1,3200,56,2,200,200,70,3115.72,16,31
1980,1,1000,35,2,100,0,80,5190.4,44,10
1980,1,4480,61,1,100,0,100,5246.08,10,58
1980,2,1000,69,1,100,200,80,5328.86,39,9
1980,1,7360,67,1,100,0,70,28388.22,29,58
1980,1,4480,60,1,100,0,40,21123.51,31,71
1980,1,3200,46,2,100,0,40,5034.06,7,39
1980,1,3200,67,2,100,0,100,18044.89,29,53
1980,1,4480,21,1,100,0,60,50000.0,47,73
1980,1,500,51,2,200,0,110,8623.74,30,21
1980,1,1000,49,1,200,0,20,16926.68,31,40
1980,1,1000,53,2,100,0,73,25759.56,33,36
1980,1,3200,23,1,100,0,90,130.21,17,1
1980,1,500,57,1,100,0,40,35110.11,36,57
1980,1,1600,46,2,100,200,111,4975.43,15,60
1980,2,7360,58,1,100,0,90,390.57,3,14
1980,1,1000,65,1,100,0,90,18556.24,25,66
1980,1,1000,47,1,300,0,30,18678.4,39,62
1980,1,4480,41,2,100,0,80,19161.17,43,27
1980,1,4480,52,1,100,0,40,4081.1,4,56
1980,1,1000,45,2,100,0,70,7796.68,34,37
1980,1,1600,45,1,100,0,73,438.25,31,1
1980,1,7360,38,1,100,0,90,8655.19,13,63
1980,1,3200,66,1,300,0,50,34217.89,50,48
1980,1,4480,18,2,300,100,70,276.12,2,9
1980,1,3200,62,2,100,0,90,5255.35,27,15
1980,1,1600,63,1,100,100,50,9163.96,26,23
1980,1,1000,66,2,100,0,110,34561.64,48,64
1980,1,4480,31,2,100,0,100,962.87,2,68
1980,1,4480,47,1,100,100,80,13209.75,27,29
1980,1,500,40,2,100,0,60,21239.91,40,31
1980,1,4480,65,1,100,100,50,49710.21,47,71
1980,1,1600,59,2,200,0,110,9557.12,46,18
1980,1,1600,49,1,100,0,70,1380.33,15,6
1980,1,1600,69,2,100,0,70,17648.12,25,61
1980,1,1600,49,2,200,0,30,4492.08,34,21
1980,1,1000,40,2,200,0,90,16040.42,41,44
1980,1,4480,24,1,200,200,111,8807.65,42,34
1980,1,1000,26,1,100,0,110,33883.2,26,75
1980,1,1600,54,2,100,0,100,12436.93,22,47
1980,1,500,38,2,200,0,40,22688.32,37,48
1980,1,1600,55,1,100,200,60,48866.86,49,78
1980,1,3200,42,2,100,0,70,17078.87,36,42
1980,1,1600,63,2,100,0,60,9393.56,20,40
1980,1,1600,65,1,100,0,100,510.34,5,10
1980,1,500,49,1,100,0,40,15108.34,21,44
1980,1,1600,48,1,100,0,110,1389.06,5,29
1981,2,4480,25,1,100,0,73,2488.62,3,69
1981,1,3200,32,2,100,200,10,25318.75,39,50
1981,1,500,42,2,200,0,100,33131.69,40,69
1981,1,500,32,1,200,0,50,1269.57,45,2
1981,1,1600,33,2,300,0,30,21467.93,32,75
1981,1,500,41,2,100,100,80,1491.21,3,30
1981,1,1600,24,2,100,0,73,19315.46,32,43
1981,1,7360,64,2,100,100,100,44918.39,46,75
1981,1,4480,43,1,100,0,50,34544.12,51,51
1981,1,1000,23,1,100,0,111,9658.67,12,62
1981,1,1000,30,2,100,0,30,1398.63,2,33
1981,1,1000,55,1,100,0,90,4926.93,25,11
1981,1,4480,43,2,100,0,111,50000.0,51,79
1981,1,7360,59,1,100,0,60,35156.92,50,45
1981,1,3200,27,2,100,0,73,23678.16,19,62
1981,1,1600,39,1,100,0,40,5642.15,28,10
1981,1,1600,20,1,100,0,100,3331.94,3,69
1981,1,7360,24,1,100,0,60,5464.83,7,47
1981,1,1600,27,1,100,0,60,3084.8,13,16
1981,1,1600,55,1,100,0,100,37568.08,44,55
1981,1,4480,38,2,100,0,30,15724.68,29,33
1981,1,500,57,2,100,0,30,5282.83,45,9
1981,1,3200,69,2,100,0,80,9367.47,10,61
1981,1,1000,23,1,100,0,80,40936.09,49,40
1981,1,1000,29,1,100,0,30,4831.28,4,78
1981,1,4480,27,2,100,0,40,134.41,6,1
1981,1,1000,68,2,100,0,100,6924.3,32,33
1981,1,4480,42,2,100,0,30,12972.8,12,65
1981,1,1600,64,2,100,100,30,29782.09,52,63
1981,1,1000,28,2,100,0,100,7420.44,28,39
1981,1,1600,23,1,100,0,73,4217.27,32,67
1981,1,500,22,2,100,0,90,11538.66,34,27
1981,1,1000,49,1,100,0,90,5579.24,30,16
1981,1,7360,40,2,100,200,40,17552.45,32,72
1981,1,3200,40,2,100,0,111,5183.05,44,7
1981,1,1600,56,1,300,0,100,25190.58,50,33
1981,1,4480,54,1,100,0,110,9707.61,42,71
1981,1,1600,58,1,200,0,60,8354.15,9,72
1981,1,1600,41,2,100,0,111,35988.69,35,68
1981,1,4480,52,2,100,0,100,1097.63,15,6
1981,1,1000,45,2,100,200,60,34866.56,43,49
1981,1,7360,29,2,100,0,60,33383.33,35,65
1981,1,1600,53,1,100,0,90,4111.09,52,12
1981,1,4480,35,1,100,100,100,2186.31,29,5
1981,1,7360,55,2,100,0,60,11662.99,24,71
1981,1,500,32,1,300,0,60,1361.3,4,23
1981,1,1000,43,2,200,0,73,50000.0,36,79
1981,2,3200,37,1,100,0,110,1143.16,27,5
1981,1,3200,24,1,100,0,80,21852.44,25,59
1981,1,4480,18,1,100,0,30,4696.4,22,18
1981,1,4480,37,2,100,0,30,109.23,5,2
1981,1,4480,67,1,100,0,80,46139.62,39,76
1981,1,1600,33,2,100,200,50,6834.25,24,30
1981,1,3200,31,2,100,100,90,33019.2,47,78
1981,1,7360,53,1,100,0,10,35429.66,41,68
1981,1,7360,53,2,100,0,60,2326.44,5,32
1981,1,1600,54,2,100,0,10,3228.49,9,21
1981,1,1600,28,2,200,0,100,9955.5,23,53
1981,1,3200,45,2,200,0,110,9439.6,14,57
1981,1,7360,58,1,100,0,30,10961.27,48,9
1981,1,4480,20,1,100,0,80,7075.57,29,72
1981,1,1600,35,1,100,0,80,1877.14,51,3
1981,1,4480,21,2,100,0,110,13535.43,52,27
1981,1,7360,57,1,100,0,90,2189.51,26,9
1981,1,500,52,1,100,0,80,42164.6,37,72
1981,1,3200,61,1,100,0,60,2174.74,9,42
1981,1,500,21,2,300,0,73,12396.04,18,45
1981,1,1000,50,2,200,0,110,34645.08,47,52
1981,1,3200,63,2,100,0,110,27319.12,43,49
1981,1,1600,55,1,200,0,100,1387.31,8,21
1981,1,7360,52,2,100,0,80,7087.51,32,22
1981,1,4480,59,1,200,0,90,22976.52,20,72
1981,1,500,68,2,100,0,20,22902.28,35,43
1981,1,1600,32,2,100,0,30,12579.68,15,76
1981,1,1000,22,2,200,0,110,5195.55,50,17
1981,1,3200,40,2,100,0,80,11574.4,21,35
1981,1,3200,41,1,100,0,70,26084.26,30,72
1981,1,1000,64,2,200,0,100,4322.74,14,29
1981,1,1000,46,2,100,0,73,2220.99,19,12
1981,1,3200,24,2,100,0,70,30444.68,50,69
1981,1,7360,43,1,100,0,10,9248.48,17,51
1981,1,1600,23,2,100,0,80,263.5,1,13
1981,1,4480,20,1,100,0,100,8231.79,23,29
1981,1,7360,67,1,100,0,111,18534.08,46,79
1981,1,3200,27,1,100,0,90,37589.1,44,58
1981,1,1600,40,2,100,0,73,21326.98,28,67
1981,2,3200,68,1,100,0,110,38031.89,51,48
1981,1,1600,29,1,100,0,110,1207.69,6,15
1981,1,3200,34,1,100,200,80,2904.18,40,8
1981,1,3200,63,1,100,0,111,847.21,1,76
1981,2,1600,67,1,100,100,100,11601.36,17,58
1981,1,3200,34,2,100,0,111,31021.63,50,50
1981,1,3200,32,1,100,0,110,6089.02,9,44
1981,1,1600,25,2,100,200,111,18751.51,26,60
1981,1,3200,55,2,100,0,100,9953.68,23,44
1981,1,3200,69,2,100,0,80,8132.65,28,56
1981,1,4480,59,2,200,0,100,10477.48,44,15
1981,1,7360,53,1,100,0,73,16940.45,15,56
1981,1,4480,55,2,100,0,100,1059.46,46,2
1981,1,7360,56,1,100,100,100,1946.65,45,6
1981,1,7360,21,1,100,0,80,12337.7,40,25
1981,1,1000,32,1,100,0,100,18315.18,33,52
1981,2,500,36,2,200,0,20,42233.81,50,67
1981,1,1600,39,2,300,0,50,182.65,3,4
1981,1,4480,38,1,100,200,60,17619.68,37,31
1981,1,4480,35,1,100,0,60,7163.23,38,9
1981,1,1000,52,2,100,0,100,9711.23,52,9
1981,3,1600,55,2,100,100,70,5341.99,22,26
1981,1,4480,64,1,100,0,73,7567.61,13,36
1981,1,4480,25,2,100,100,50,11492.31,36,31
1981,1,500,19,2,200,200,60,7020.27,28,15
1981,2,1600,46,2,100,0,60,17810.28,27,60
1981,1,7360,19,1,100,0,80,1158.09,2,54
1981,1,1000,55,2,300,0,50,1330.2,3,24
1981,1,1600,30,2,100,0,90,4541.47,7,42
1981,1,4480,35,2,100,100,100,3876.14,8,34
1981,2,1000,21,2,100,100,30,60.62,1,6
1981,1,1600,40,2,300,0,60,4676.03,38,10
1981,1,3200,59,2,100,0,90,3935.76,40,7
1981,1,1600,48,1,100,0,90,10264.6,24,57
1981,1,7360,52,1,100,0,30,26015.32,49,40
1981,1,1000,20,1,300,0,60,15971.35,47,44
1981,1,1000,42,1,300,0,100,24643.23,49,38
1981,1,3200,69,1,100,100,30,1995.3,9,41
1981,1,1600,23,1,100,0,110,5084.57,16,28
1981,1,1000,45,1,100,0,60,1432.01,20,6
1981,1,1600,19,2,100,0,90,24811.99,36,50
1981,1,1000,19,2,100,0,50,2553.86,27,7
1981,1,3200,64,2,200,0,20,2768.41,31,9
1981,2,1000,21,2,300,0,100,17120.53,30,32
1981,1,1600,20,1,100,0,73,1015.77,13,5
1981,1,7360,41,2,100,0,110,31496.78,26,78
1981,1,7360,25,2,100,0,30,23394.47,38,61
1981,1,1600,46,2,100,0,73,2529.71,4,65
1981,1,3200,19,1,100,0,90,7372.06,11,58
1981,1,1000,52,1,300,0,70,15229.63,17,65
1981,1,1600,30,2,100,0,70,26736.71,38,40
1981,1,3200,30,2,100,0,80,6528.91,13,59
1981,1,1000,48,1,100,0,100,18020.44,50,45
1981,1,7360,41,1,200,0,80,529.31,36,2
1981,1,1600,66,1,100,100,111,20454.08,37,49
1981,1,3200,30,2,100,0,50,32198.31,23,71
1981,1,1000,29,1,100,0,80,1350.16,10,12
1981,1,1000,51,2,200,0,100,7169.76,46,36
1981,1,1000,23,1,100,0,90,9437.37,47,13
1981,1,3200,67,2,100,0,60,19694.04,22,79
1981,1,7360,38,1,300,0,100,7586.68,9,45
1981,1,7360,35,2,200,0,100,13078.28,39,32
1981,1,1600,56,2,100,0,60,32870.24,35,69
1981,1,1000,35,2,200,0,73,5011.41,13,31
1981,1,1600,41,1,100,100,80,46764.49,46,72
1981,1,3200,36,2,100,0,90,3413.71,4,49
1981,1,500,35,2,300,0,60,2408.61,4,32
1981,1,4480,55,1,300,0,100,11869.45,31,27
1981,1,3200,58,1,100,0,60,7603.63,10,73
1981,1,4480,36,1,200,0,70,17179.23,39,30
1981,1,1600,60,2,200,0,80,32.6,2,1
1981,1,1000,36,2,100,0,90,8611.28,22,27
1981,1,4480,62,2,100,0,90,19847.1,26,75
1981,1,500,61,1,100,200,80,4751.95,12,40
1981,1,4480,55,2,100,0,50,364.65,18,2
1981,1,1000,58,1,100,0,70,11189.07,29,38
1981,1,1000,55,1,100,0,70,1353.75,2,35
1981,1,3200,67,1,100,0,40,13922.32,52,54
1981,1,1000,59,2,100,0,70,12115.07,24,40
1981,1,4480,37,2,100,0,50,45195.59,45,79
1981,1,3200,37,2,100,0,90,6238.66,14,28
1981,1,7360,46,1,100,100,50,2117.63,4,78
1981,1,1600,61,1,100,100,110,766.39,7,9
1981,1,500,63,1,100,0,110,6480.41,17,34
1981,1,1600,30,2,100,0,111,22387.07,26,79
1981,1,1600,51,1,300,0,50,47190.8,52,69
1981,2,3200,60,2,100,0,110,12322.01,47,30
1981,1,7360,26,1,100,0,100,12618.58,18,58
1981,1,7360,65,1,100,0,73,22625.67,46,46
1981,1,3200,52,1,100,0,40,13749.34,24,66
1981,3,7360,48,2,100,0,70,3431.78,13,28
1981,1,1600,59,2,100,0,50,17225.25,33,53
1981,1,1000,42,2,100,0,90,1553.52,7,13
1981,1,1000,44,1,100,0,90,11345.23,35,24
1981,1,1600,63,1,100,0,30,4027.64,49,10
1981,1,1600,19,2,200,0,20,4206.5,9,31
1981,1,7360,65,1,100,0,10,8157.41,30,16
1981,1,3200,62,2,200,0,90,14720.32,21,64
1981,1,1600,63,1,200,0,100,37156.69,41,46
1981,3,500,42,2,100,0,111,12405.28,50,32
1981,1,7360,57,1,100,0,40,8771.02,10,55
1981,1,3200,51,2,100,0,60,6035.48,40,13
1981,1,1600,29,1,100,0,80,21856.06,43,53
1981,1,3200,61,1,100,0,100,6014.16,17,38
1981,1,4480,31,1,100,0,100,6680.63,16,33
1981,1,1600,64,1,100,0,100,19639.43,26,67
1981,1,500,36,2,100,0,40,50000.0,52,49
1981,1,7360,38,2,100,0,70,6617.14,10,53
1981,1,7360,61,2,100,0,110,13223.18,38,41
1981,1,1000,53,1,200,0,60,5823.25,13,30
1981,1,7360,49,2,100,0,110,23668.55,27,60
1981,1,1000,36,1,100,0,60,13897.49,25,52
1981,1,1000,27,2,300,0,80,12409.39,22,34
1981,1,1600,39,2,100,0,30,16517.09,21,48
1981,1,1600,40,1,100,0,40,1297.33,3,53
1981,1,3200,21,2,100,0,100,2206.99,3,50
1981,3,1600,50,2,100,0,80,188.07,21,1
1981,1,3200,24,2,100,0,80,13173.85,19,38
1981,1,7360,59,2,100,0,30,8679.49,19,42
1981,1,1000,22,1,100,0,20,12402.2,25,54
1981,1,3200,32,2,100,0,90,12713.26,37,45
1981,1,7360,42,1,300,0,111,5132.99,52,7
1981,1,3200,67,2,100,0,50,42817.13,44,63
1981,1,4480,69,1,100,0,73,13993.2,24,47
1981,1,500,43,1,100,0,60,2101.12,33,5
1981,1,4480,63,2,100,200,90,2758.55,14,13
1981,1,4480,29,1,200,0,80,6774.14,43,19
1981,1,1000,39,1,100,0,111,19742.48,43,31
1981,1,7360,64,1,100,0,90,2032.97,37,4
1981,1,1000,25,2,100,0,40,2837.74,24,6
1981,1,1600,54,1,100,0,90,21617.09,26,56
1981,1,1600,26,2,100,0,100,10944.34,19,63
1981,1,7360,51,2,200,0,110,20128.32,37,48
1981,1,7360,24,1,100,0,110,2462.46,30,7
1981,1,4480,62,2,100,0,80,24578.5,35,43
1981,1,1000,29,2,200,0,90,39638.12,46,51
1981,1,500,35,2,100,100,70,1559.44,46,3
1981,1,1000,66,2,100,100,90,21277.19,49,41
1981,2,3200,38,2,100,100,110,2661.04,36,10
1981,1,500,23,1,100,0,20,876.71,7,10
1981,1,500,52,2,100,0,100,46133.48,52,70
1981,1,3200,53,2,100,0,100,5431.72,17,32
1981,1,4480,39,2,200,0,90,29352.42,47,64
1981,1,4480,68,1,100,0,100,3218.43,15,13
1981,1,4480,52,1,100,0,50,50000.0,48,74
1981,1,7360,44,1,100,0,73,16706.05,16,72
1981,1,1600,50,2,200,0,80,3764.66,23,11
1981,1,1600,41,1,200,200,70,7107.41,30,17
1981,1,1600,44,2,100,0,110,8494.42,14,55
1981,1,4480,65,2,100,0,90,28557.27,36,61
1981,1,1600,24,2,100,0,100,6988.38,50,12
1981,1,1000,60,2,100,200,50,24146.79,35,53
1981,1,7360,49,1,100,0,70,6262.86,51,11
1981,1,3200,57,1,100,0,100,2205.0,49,30
1981,1,3200,37,2,100,0,80,10022.25,24,40
1981,1,1600,28,1,100,0,100,6276.27,12,41
1981,1,7360,33,1,100,0,100,5910.72,7,73
1981,1,1600,38,1,100,0,80,27413.29,40,66
1981,1,4480,56,2,200,0,100,17532.43,50,25
1981,1,1600,54,2,200,200,50,14251.05,49,21
1981,1,3200,40,2,100,0,90,17713.68,18,63
1981,1,1000,36,2,100,100,70,1207.89,50,2
1981,1,500,32,1,200,0,70,9566.82,23,37
1981,1,7360,57,1,100,0,60,319.92,5,5
1981,1,3200,47,2,100,0,70,51.27,1,3
1981,1,3200,34,2,300,0,40,1187.05,2,68
1981,1,1000,28,1,300,0,100,6350.03,11,44
1981,3,7360,20,1,200,0,80,4920.05,48,14
1981,1,1000,28,1,100,0,110,14431.26,37,47
1981,1,1600,33,2,100,0,50,471.07,32,1
1981,1,500,26,2,100,0,80,1760.99,6,24
1981,1,1000,47,1,100,0,60,821.45,1,60
1981,1,7360,55,1,100,0,50,5445.59,27,18
1981,1,1600,39,2,100,0,110,486.19,4,11
1981,1,500,27,2,100,0,50,282.87,1,24
1981,1,3200,48,2,100,0,80,37056.61,40,75
1981,1,4480,69,1,100,200,30,8384.37,29,35
1981,1,7360,19,1,100,0,90,8990.67,32,38
1981,1,7360,38,2,100,0,70,4624.02,14,17
1981,1,1600,25,2,100,0,73,16291.3,16,73
1981,1,4480,57,2,100,0,80,4212.4,44,9
1981,1,1600,27,1,100,100,110,20653.0,42,28
1981,1,7360,18,1,200,0,80,436.13,1,39
1981,1,3200,41,2,300,0,20,996.79,2,39
1981,1,3200,24,2,200,0,60,7215.46,7,50
1981,1,7360,18,1,100,0,60,37940.86,43,45
1981,1,7360,27,2,100,200,110,5869.43,5,63
1981,1,4480,63,1,100,0,80,1792.63,29,9
1981,1,7360,25,2,100,0,73,4290.23,16,21
1981,1,7360,36,1,300,0,50,36155.28,44,59
1981,1,7360,33,2,100,0,90,20206.05,27,52
1981,1,7360,19,1,200,100,80,27395.16,46,46
1981,1,1600,34,1,200,100,111,33116.54,24,72
1981,1,1600,34,1,300,0,70,8278.52,23,30
1981,2,4480,38,1,100,0,100,5687.89,6,65
1981,1,1000,27,2,100,0,90,7103.32,11,34
1981,1,500,30,1,100,0,10,25674.61,28,60
1981,1,4480,43,1,100,0,100,1636.49,2,53
1981,1,4480,30,2,100,200,100,3023.52,3,56
1981,1,7360,51,2,200,0,50,50000.0,48,64
1981,1,1000,25,1,200,0,90,7437.72,31,35
1981,1,1600,35,1,300,0,70,15539.17,23,72
1981,1,1600,45,2,100,0,20,4383.98,12,25
1981,1,1600,32,1,200,0,50,1429.23,14,13
1981,1,4480,50,2,100,0,70,3676.47,24,12
1981,1,3200,57,1,100,0,60,46281.59,46,79
1981,1,1600,46,1,200,0,90,5731.72,13,37
1981,1,4480,33,2,100,100,70,1205.23,3,30
1981,2,4480,38,2,100,0,50,9892.3,48,16
1981,1,7360,61,2,100,0,70,13678.55,24,53
1981,1,4480,31,1,100,0,110,6118.7,5,69
1981,1,1600,38,1,200,0,100,4814.58,28,13
1981,1,7360,55,1,100,0,80,3385.56,4,76
1981,1,1000,42,2,100,0,70,8977.18,27,35
1982,1,1600,51,1,100,0,80,23210.07,43,78
1982,1,1000,22,2,100,200,60,11698.31,33,24
1982,1,3200,66,1,100,0,100,631.96,18,6
1982,1,4480,49,1,200,0,90,1221.42,10,8
1982,1,1000,58,1,100,0,40,7044.95,22,35
1982,1,4480,60,1,200,0,30,4178.17,36,8
1982,1,3200,33,2,100,0,10,19956.98,24,69
1982,1,7360,50,2,100,200,110,17680.8,32,44
1982,1,1600,31,1,100,100,50,1969.86,25,8
1982,1,1600,21,2,100,0,70,2600.93,35,6
1982,1,7360,41,1,100,0,90,37985.85,27,79
1982,1,1600,45,1,100,0,30,28765.0,44,46
1982,1,7360,46,2,100,0,50,4134.96,11,68
1982,1,4480,51,2,100,0,100,6622.38,46,14
1982,1,500,68,2,100,0,60,240.58,11,2
1982,1,1000,22,1,100,0,30,64272.45,42,76
1982,1,1000,34,2,100,0,73,11341.27,13,66
1982,1,3200,21,2,100,0,111,22654.22,39,63
1982,1,1600,33,1,100,0,80,3383.93,28,19
1982,1,7360,35,1,100,200,30,17786.18,22,57
1982,1,7360,53,2,100,0,10,25584.58,29,59
1982,1,500,68,1,100,100,80,12653.88,26,53
1982,1,1600,48,1,100,0,90,9870.98,9,71
1982,1,7360,49,2,100,0,110,2136.69,20,8
1982,1,1600,30,2,100,0,111,28853.46,33,79
1982,1,1000,43,2,100,0,70,13915.72,13,53
1982,1,500,51,2,100,0,90,2223.92,20,5
1982,1,3200,45,2,100,0,111,9241.74,34,24
1982,1,4480,67,2,100,200,110,37379.57,43,43
1982,1,1000,38,2,100,200,70,1072.16,4,65
1982,3,4480,53,2,100,0,70,12906.25,16,41
1982,1,7360,65,2,200,0,111,25522.18,47,62
1982,1,1000,21,2,100,0,100,2154.68,7,36
1982,1,1000,23,1,100,0,60,14908.24,25,53
1982,1,1000,23,2,200,0,60,24880.0,44,55
1982,1,3200,59,2,200,0,80,1854.92,2,47
1982,1,7360,59,2,100,0,90,9332.27,10,57
1982,1,1000,18,2,100,100,73,14455.6,41,29
1982,1,7360,32,2,100,0,110,3165.2,11,33
1982,1,7360,38,1,200,0,100,5710.4,13,27
1982,1,1000,62,1,100,0,80,23163.91,39,33
1982,1,3200,56,1,100,0,20,2095.25,3,55
1982,1,1000,59,1,100,0,50,13437.64,52,12
1982,1,4480,67,1,100,200,90,53729.05,41,72
1982,1,3200,45,2,200,0,90,24230.3,38,48
1982,3,500,20,1,100,0,60,1907.67,33,6
1982,1,1000,48,2,100,0,100,20074.24,23,57
1982,1,1600,18,2,200,0,100,40815.93,31,74
1982,1,1600,68,2,100,200,50,32362.63,50,57
1982,1,3200,20,1,100,0,70,3408.8,8,45
1982,1,1000,64,2,100,200,90,2560.58,18,12
1982,1,1000,42,2,100,0,80,7042.68,47,36
1982,1,3200,26,2,100,0,110,22267.38,28,63
1982,1,4480,22,2,100,0,73,24858.61,46,28
1982,1,1000,46,2,100,0,60,3224.05,13,19
